,Wall time,Step,Value,relative
0,1513521067.7563038,0,0.7585050463676453,0.0
1,1513521121.3427658,1,0.7715572118759155,0.014885128339131673
2,1513521175.0580509,2,0.7872681021690369,0.029806040856573318
3,1513521228.683324,3,0.7923137545585632,0.04470195008648766
4,1513521282.5724413,4,0.7972385287284851,0.0596711493200726
5,1513521336.2856948,5,0.79657381772995,0.07459149751398299
6,1513521390.0337412,6,0.8021934628486633,0.08952151040236155
7,1513521443.7890804,7,0.8056076169013977,0.10445354905393389
8,1513521497.4751554,8,0.8080246448516846,0.11936634765730963
9,1513521551.55945,9,0.8076319098472595,0.1343897628121906
10,1513521605.4098868,10,0.8098978996276855,0.14934821751382615
11,1513521659.2850118,11,0.8120430111885071,0.16431352999475268
12,1513521713.2033074,12,0.8085684776306152,0.17929083433416154
13,1513521767.0731118,13,0.8101395964622498,0.19425466888480716
14,1513521821.1955972,14,0.8109855651855469,0.20928869260682
15,1513521875.1578052,15,0.8150643706321716,0.22427819483810002
16,1513521929.1285038,16,0.8152456283569336,0.2392700555589464
17,1513521983.3474402,17,0.8140068650245667,0.25433087123764886
18,1513522037.202062,18,0.8164843916893005,0.26929048836231234
19,1513522091.310111,19,0.8159405589103699,0.28432050201627945
20,1513522145.4230082,20,0.8192942142486572,0.29935186233785416
21,1513522199.3869696,21,0.8185086846351624,0.31434185160530936
22,1513522262.6607325,22,0.8190222978591919,0.3319178968667984
23,1513522341.0172064,23,0.8175720572471619,0.35368358406755657
24,1513522420.4138286,24,0.8210163712501526,0.37573820134003955
25,1513522501.3829598,25,0.8201099634170532,0.39822962668206957
26,1513522580.4816828,26,0.8194453120231628,0.42020149416393704
27,1513522658.8092065,27,0.8206537961959839,0.4419591396384769
28,1513522738.869149,28,0.8165749907493591,0.4641980125506719
29,1513522819.386856,29,0.8204120993614197,0.48656404230329725
30,1513522896.9764664,30,0.8209861516952515,0.5081167118416892
31,1513522976.0846305,31,0.8224363923072815,0.5300912018616994
32,1513523057.641668,32,0.8220134377479553,0.5527459345261256
33,1513523134.7446256,33,0.8234938383102417,0.5741634227169885
34,1513523214.0475242,34,0.8229802250862122,0.5961920056740443
35,1513523294.9046414,35,0.8229500055313109,0.6186523160007265
36,1513523371.6299884,36,0.8214696049690247,0.6399649124013053
37,1513523450.3475401,37,0.8251858353614807,0.6618308989869224
38,1513523531.0549836,38,0.8246117830276489,0.6842496332857344
39,1513523607.7724948,39,0.8238564133644104,0.7055600530571408
40,1513523687.2666998,40,0.8227083086967468,0.7276417766677009
41,1513523766.0260768,41,0.8255483508110046,0.7495193813906775
42,1513523843.9906142,42,0.8247326016426086,0.771176197330157
43,1513523924.5729756,43,0.8249742984771729,0.793560186624527
44,1513524001.2409036,44,0.8250649571418762,0.8148568332857555
45,1513524086.6022265,45,0.8240678906440735,0.8385683118634754
46,1513524168.2413616,46,0.8249440789222717,0.8612458493974474
47,1513524244.5896618,47,0.8259713649749756,0.8824537105692758
48,1513524324.3993278,48,0.8252160549163818,0.9046230622132619
49,1513524401.3050244,49,0.8254275321960449,0.925985755721728
50,1513524480.3341582,50,0.826273500919342,0.9479382928874758
51,1513524558.5932038,51,0.8254879713058472,0.969676916665501
52,1513524636.2960687,52,0.8253670930862427,0.991261045800315
53,1513524716.6928914,53,0.8257901072502136,1.0135934965478048
54,1513524792.7432768,54,0.8259713649749756,1.034718603624238
55,1513524872.9991195,55,0.8266964554786682,1.0570118932591543
56,1513524949.4753678,56,0.8257598876953125,1.0782552955547968
57,1513525029.1551802,57,0.8255785703659058,1.1003885767857233
58,1513525106.0536866,58,0.8246419429779053,1.1217492730087704
59,1513525185.65226,59,0.8270590305328369,1.1438599878549576
60,1513525261.9733772,60,0.8278445601463318,1.165060298177931
61,1513525310.9619336,61,0.825639009475708,1.178668230507109
62,1513525366.1638467,62,0.8265151977539062,1.1940020952622097
63,1513525421.2050474,63,0.826877772808075,1.2092913176616034
64,1513525476.176841,64,0.8278445601463318,1.224561260342598
65,1513525531.096309,65,0.8273611664772034,1.2398166680998273
66,1513525585.8500967,66,0.8263641595840454,1.2550260535875957
67,1513525640.632825,67,0.826877772808075,1.2702434780862597
68,1513525695.2859812,68,0.8272705078125,1.2854249103864035
69,1513525750.7246413,69,0.8275424242019653,1.300824538204405
70,1513525806.041296,70,0.8276028633117676,1.316190275616116
71,1513525861.1856215,71,0.8285394906997681,1.3315081438091065
72,1513525916.37046,72,0.8270590305328369,1.3468372656239405
73,1513525971.6326392,73,0.8277539610862732,1.3621878709395727
74,1513526026.8250532,74,0.8273007273674011,1.3775190970632765
75,1513526081.9809823,75,0.8277237415313721,1.3928401884767745
76,1513526137.3400269,76,0.8265151977539062,1.408217700852288
77,1513526192.637622,77,0.8298990726470947,1.423578143980768
78,1513526248.0518045,78,0.8289322853088379,1.4389709724320305
79,1513526303.2131848,79,0.8284186124801636,1.4542935780684154
80,1513526358.7949553,80,0.8276330828666687,1.4697329587406582
81,1513526414.1462436,81,0.8270892500877379,1.4851083166069454
82,1513526469.3558664,82,0.8278747797012329,1.5004443229569329
83,1513526524.8424234,83,0.8273309469223022,1.5158572554588319
84,1513526580.3621562,84,0.8286603689193726,1.5312794034348594
85,1513526635.6873353,85,0.8279352188110352,1.546647508740425
86,1513526691.2384858,86,0.8259411454200745,1.5620783838960859
87,1513526746.8686516,87,0.8284488320350647,1.577531207733684
88,1513526803.2012274,88,0.8269985914230347,1.5931791454553603
89,1513526859.221068,89,0.827693521976471,1.608740212255054
90,1513526914.4609704,90,0.8276028633117676,1.6240846296151479
91,1513526969.7741632,91,0.8297178149223328,1.6394494054052564
92,1513527025.1168532,92,0.8281769156455994,1.6548223748472002
93,1513527080.3360744,93,0.8274820446968079,1.670161047379176
94,1513527135.484402,94,0.829143762588501,1.6854800272650188
95,1513527191.2149007,95,0.8267871141433716,1.700960721373558
96,1513527246.877877,96,0.8263943195343018,1.716422659224934
97,1513527302.4193175,97,0.82872074842453,1.731850837137964
98,1513527357.579769,98,0.8281769156455994,1.7471731847524643
99,1513527413.36258,99,0.8293854594230652,1.7626684100760355
